Source.Decimal,Source.IP,AMAZON.FLOWS,NETFLIX.FLOWS,YOUTUBE.FLOWS,AMAZON.FLOW.DURATION.MEAN,NETFLIX.FLOW.DURATION.MEAN,YOUTUBE.FLOW.DURATION.MEAN,AMAZON.AVG.PACKET.SIZE,NETFLIX.AVG.PACKET.SIZE,YOUTUBE.AVG.PACKET.SIZE,AMAZON.FLOW.BYTES.PER.SEC,NETFLIX.FLOW.BYTES.PER.SEC,YOUTUBE.FLOW.BYTES.PER.SEC,USER.GROUP
3232258580,192.168.90.20,0,0,144,0,0,3563806.285,0,0,462.709004,0,0,186719.4404,Medium Consumption
3232258582,192.168.90.22,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232258584,192.168.90.24,4,0,20,5185694.75,0,47416016.05,129.912456,0,159.982806,3012.261419,0,2683579.557,High Consumption
3232258585,192.168.90.25,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232258586,192.168.90.26,0,0,13,0,0,39561940.46,0,0,70.86453,0,0,17082.54995,High Consumption
3232258588,192.168.90.28,2,0,17,35150548,0,14372370.29,363.560763,0,139.784518,549.142869,0,62858.10638,High Consumption
3232258589,192.168.90.29,1,0,14,119999453,0,46096252,81.555556,0,164.209886,18.350084,0,160023.1878,High Consumption
3232258590,192.168.90.30,1,0,723,1842721,0,3381602.322,973.991597,0,574.256473,62898.83276,0,174888.4129,Medium Consumption
3232258591,192.168.90.31,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258592,192.168.90.32,0,0,11,0,0,21797353,0,0,321.94239,0,0,168475.8856,Low Consumption
3232258594,192.168.90.34,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258595,192.168.90.35,2,0,60,80621274.5,0,53417715.52,51.208333,0,234.249023,4.842743,0,279400.6259,High Consumption
3232258597,192.168.90.37,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258599,192.168.90.39,0,0,403,0,0,17281769.49,0,0,446.725753,0,0,300344.5993,Medium Consumption
3232258604,192.168.90.44,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232258605,192.168.90.45,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258606,192.168.90.46,26,0,361,63717686,0,18734976.21,184.963298,0,380.224828,336305.5433,0,600821.7152,High Consumption
3232258607,192.168.90.47,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258609,192.168.90.49,0,0,9,0,0,4601081.333,0,0,148.759865,0,0,9966.707994,High Consumption
3232258610,192.168.90.50,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258611,192.168.90.51,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258612,192.168.90.52,0,0,274,0,0,1941467.796,0,0,523.720179,0,0,620201.0002,Medium Consumption
3232258613,192.168.90.53,0,0,85,0,0,55139688.35,0,0,273.27083,0,0,14808.62263,Medium Consumption
3232258614,192.168.90.54,15,0,146,882357.3333,0,35719408.52,273.707035,0,298.54788,7401.236066,0,70295.4314,High Consumption
3232258616,192.168.90.56,0,0,236,0,0,32488174.21,0,0,400.640146,0,0,46880.11051,Medium Consumption
3232258617,192.168.90.57,2,23,0,4450681,2604862,0,107.680851,112.811364,0,46701.30246,845766.8078,0,High Consumption
3232258618,192.168.90.58,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258620,192.168.90.60,5,0,0,21507355.2,0,0,123.175439,0,0,137.491174,0,0,Medium Consumption
3232258621,192.168.90.61,0,0,10,0,0,51806357.2,0,0,58.022598,0,0,6113.85331,High Consumption
3232258622,192.168.90.62,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258623,192.168.90.63,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258624,192.168.90.64,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258625,192.168.90.65,35,0,2368,2333559.086,0,4849224.275,408.35385,0,468.59093,37679.48268,0,341139.555,High Consumption
3232258627,192.168.90.67,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258628,192.168.90.68,0,0,105,0,0,15533743.55,0,0,377.922017,0,0,75109.39326,Medium Consumption
3232258629,192.168.90.69,0,0,12,0,0,58054165.25,0,0,295.965973,0,0,3277.63012,Medium Consumption
3232258630,192.168.90.70,0,0,159,0,0,26597153.85,0,0,465.564569,0,0,403797.1491,Medium Consumption
3232258632,192.168.90.72,0,21,358,0,3640915.667,3386851.464,0,551.590831,380.966538,0,61615.94122,292366.4981,Medium Consumption
3232258633,192.168.90.73,0,0,8,0,0,49252736.63,0,0,124.317566,0,0,13082.91346,High Consumption
3232258634,192.168.90.74,5,0,0,7001348.2,0,0,604.336999,0,0,10453.79267,0,0,High Consumption
3232258635,192.168.90.75,11,0,0,108161.0909,0,0,258.479061,0,0,51253.12688,0,0,Medium Consumption
3232258636,192.168.90.76,20,0,2,1721733.55,0,834461,126.140625,0,173.819444,18562.54032,0,20099.94558,Medium Consumption
3232258637,192.168.90.77,3,0,6,39903109.67,0,56104498.33,127.488889,0,304.13659,24473.48411,0,16566.70616,High Consumption
3232258638,192.168.90.78,6,0,52,2481539.333,0,15173234.94,105.554701,0,174.694968,7242.681142,0,273258.0062,High Consumption
3232258639,192.168.90.79,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258641,192.168.90.81,0,0,184,0,0,37863993.61,0,0,391.090022,0,0,234663.8998,High Consumption
3232258642,192.168.90.82,0,0,3,0,0,50028856.33,0,0,314.213971,0,0,17390.90246,High Consumption
3232258643,192.168.90.83,26,0,0,8343178.192,0,0,898.588226,0,0,17540.60363,0,0,High Consumption
3232258644,192.168.90.84,0,0,5,0,0,12660068.6,0,0,218.296628,0,0,31593.04136,Medium Consumption
3232258645,192.168.90.85,2,0,82,4078440,0,51477901.29,110.9,0,283.898357,11616.44006,0,20583.84385,High Consumption
3232258646,192.168.90.86,11,0,79,13029396.45,0,34993113.91,631.935297,0,533.117168,22090.19225,0,94097.46034,High Consumption
3232258647,192.168.90.87,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258648,192.168.90.88,0,0,1,0,0,24408981,0,0,172.462963,0,0,381.539893,High Consumption
3232258649,192.168.90.89,0,0,134,0,0,26063066.84,0,0,282.278007,0,0,505172.1,High Consumption
3232258650,192.168.90.90,18,0,337,17666215.61,0,29583156.4,255.073427,0,470.481533,24548.27478,0,230730.2721,High Consumption
3232258651,192.168.90.91,4,0,48,547111,0,50138109.02,283.335057,0,428.776185,34175.01537,0,143759.5021,High Consumption
3232258653,192.168.90.93,0,0,106,0,0,55107961.53,0,0,470.42942,0,0,35762.80535,High Consumption
3232258654,192.168.90.94,0,0,3,0,0,68096551,0,0,124.544796,0,0,19112.614,High Consumption
3232258658,192.168.90.98,0,0,109,0,0,25801898.91,0,0,309.008324,0,0,1276101.094,High Consumption
3232258659,192.168.90.99,18,0,72,1621570.944,0,17214770.78,244.067428,0,283.138137,50134.0223,0,590169.6858,High Consumption
3232258660,192.168.90.100,11,0,93,17656903.36,0,50307308.59,572.379785,0,317.011672,25469.24937,0,506061.5865,High Consumption
3232258661,192.168.90.101,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258662,192.168.90.102,3,0,91,420795.3333,0,44733060.97,545.092491,0,477.131314,60841.94238,0,26846.30065,High Consumption
3232258663,192.168.90.103,5,0,29,11937695.4,0,33283608.07,112.851864,0,1053.788387,4889.383136,0,260781.0219,High Consumption
3232258664,192.168.90.104,37,16,231,1244800.324,5459055.688,34753461.45,361.687444,194.176425,312.711157,180725.592,21896.64429,1555931.568,Medium Consumption
3232258666,192.168.90.106,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258667,192.168.90.107,0,0,2,0,0,36860956.5,0,0,282.115476,0,0,258.38216,High Consumption
3232258668,192.168.90.108,2,0,3,67628995,0,65205468.33,63.084677,0,80.976368,21.042177,0,7714.032807,Medium Consumption
3232258669,192.168.90.109,1,0,133,8887520,0,43522118.67,526.285714,0,439.530933,2072.569176,0,112642.7376,High Consumption
3232258670,192.168.90.110,3,0,27,935932.3333,0,38780590.3,407.296638,0,287.50231,26005.66625,0,26766.83991,High Consumption
3232258671,192.168.90.111,9,0,3,5127123.556,0,72077025.33,354.818903,0,54.297886,7383.828624,0,5284.287194,High Consumption
3232258673,192.168.90.113,0,0,3,0,0,67476254.33,0,0,87.797428,0,0,17684.41516,High Consumption
3232258674,192.168.90.114,1,0,231,2265294,0,31817075.53,343.392857,0,586.644114,4244.482173,0,98402.49436,High Consumption
3232258677,192.168.90.117,0,0,3,0,0,39913607.33,0,0,49.814815,0,0,28727.77003,Medium Consumption
3232258679,192.168.90.119,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258680,192.168.90.120,0,0,18,0,0,42585282.11,0,0,122.561551,0,0,672985.6659,High Consumption
3232258681,192.168.90.121,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258683,192.168.90.123,0,0,9,0,0,20445201.89,0,0,130.503907,0,0,6000696.342,High Consumption
3232258684,192.168.90.124,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258685,192.168.90.125,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258687,192.168.90.127,0,0,7,0,0,41649275.14,0,0,140.409306,0,0,51070.86906,Medium Consumption
3232258688,192.168.90.128,12,0,0,4732819.917,0,0,180.850852,0,0,223802.4606,0,0,Medium Consumption
3232258690,192.168.90.130,0,0,9,0,0,65540244.89,0,0,90.397106,0,0,10154.5485,Medium Consumption
3232258691,192.168.90.131,7,0,184,30912902.86,0,48625111.9,303.43875,0,502.687652,80917.18298,0,106918.9538,High Consumption
3232258692,192.168.90.132,4,0,201,198796,0,25263699.57,105.128421,0,338.146099,14835.28474,0,577645.5819,High Consumption
3232258693,192.168.90.133,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258694,192.168.90.134,0,0,2,0,0,47929834.5,0,0,67.973913,0,0,3085.176435,Medium Consumption
3232258695,192.168.90.135,5,0,297,11282365.8,0,26242081.87,202.501109,0,412.801177,448.687889,0,806889.3258,High Consumption
3232258696,192.168.90.136,3,0,74,6713373.333,0,53096907.65,283.20202,0,495.891123,1097.601519,0,59258.29053,High Consumption
3232258698,192.168.90.138,24,0,114,2169712.708,0,30023685.25,459.199778,0,412.521054,37241.72157,0,87725.31319,High Consumption
3232258699,192.168.90.139,0,0,167,0,0,39980837.9,0,0,505.100939,0,0,153589.793,High Consumption
3232258700,192.168.90.140,0,0,3,0,0,55098014,0,0,107.964593,0,0,2512.055948,High Consumption
3232258701,192.168.90.141,12,0,283,3133188.167,0,27404043.94,212.060713,0,278.940605,19979.4341,0,641611.8764,High Consumption
3232258702,192.168.90.142,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258703,192.168.90.143,0,0,26,0,0,30941390.31,0,0,663.21404,0,0,43974.29956,High Consumption
3232258705,192.168.90.145,5,0,19,1277765.2,0,4109107.421,136.892857,0,371.49206,2342.906823,0,42460.83459,Medium Consumption
3232258707,192.168.90.147,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232258708,192.168.90.148,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258709,192.168.90.149,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258710,192.168.90.150,4,0,113,1480479.75,0,22844973.55,67.683841,0,284.163114,14321.87622,0,1175599.625,Medium Consumption
3232258711,192.168.90.151,15,0,168,5890579.733,0,5128379.798,244.756165,0,239.860678,9239.51206,0,188521.466,Medium Consumption
3232258713,192.168.90.153,2,0,0,4681862,0,0,817.399875,0,0,435683.7945,0,0,Medium Consumption
3232258715,192.168.90.155,0,0,5,0,0,3517377,0,0,421.877808,0,0,177275.371,Medium Consumption
3232258722,192.168.90.162,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258724,192.168.90.164,0,0,4,0,0,5167070,0,0,47.467608,0,0,18595.76328,Low Consumption
3232258732,192.168.90.172,0,0,4,0,0,22559068.5,0,0,33.864493,0,0,31125.08038,Medium Consumption
3232260884,192.168.99.20,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232261635,192.168.102.3,0,0,3,0,0,53387980,0,0,46.506061,0,0,8062.489603,High Consumption
3232261636,192.168.102.4,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232261637,192.168.102.5,57,0,20,1359255.053,0,4293266.6,233.332193,0,260.232494,238633.8514,0,24810.67597,High Consumption
3232261638,192.168.102.6,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232261640,192.168.102.8,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232261641,192.168.102.9,1,0,266,6585794,0,33778691.11,190.090909,0,333.170842,635.00316,0,99749.0562,Medium Consumption
3232261642,192.168.102.10,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232261643,192.168.102.11,30,34,89,559572.1,64113841.47,29247353.56,241.192732,57.363895,354.178232,25678.88292,4502.235953,45084.53495,Medium Consumption
3232261644,192.168.102.12,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232261645,192.168.102.13,1,0,0,1815826,0,0,241,0,0,2787.161325,0,0,High Consumption
3232261646,192.168.102.14,2,0,192,12217063,0,44180992.77,58,0,282.608271,21.368414,0,13922.92244,High Consumption
3232261647,192.168.102.15,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232261648,192.168.102.16,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232261650,192.168.102.18,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232261651,192.168.102.19,6,0,45,44261573.5,0,32171205.64,299.722736,0,355.856436,1211.229374,0,85029.08879,Medium Consumption
3232261657,192.168.102.25,0,0,20,0,0,1698519.1,0,0,82.126301,0,0,1351856.272,Medium Consumption
3232261659,192.168.102.27,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232261661,192.168.102.29,1,0,635,5773141,0,31509766.37,1921.013699,0,391.451338,607269.0759,0,78714.74114,Medium Consumption
3232261662,192.168.102.30,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232261663,192.168.102.31,0,0,3,0,0,65121142.33,0,0,42.592172,0,0,40013.43464,Medium Consumption
3232261665,192.168.102.33,0,0,115,0,0,20132233.72,0,0,315.972485,0,0,272224.2234,High Consumption
3232261666,192.168.102.34,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232261668,192.168.102.36,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232263682,192.168.110.2,0,0,32,0,0,42355348.03,0,0,161.208768,0,0,31189.86222,Medium Consumption
3232263683,192.168.110.3,1,0,133,100553934,0,54391555.89,269.926829,0,274.596199,110.060338,0,12131.383,High Consumption
3232263685,192.168.110.5,21,0,4,4654787.571,0,38055067.25,86.385526,0,61.797619,16460.16499,0,17426.73535,Medium Consumption
3232263688,192.168.110.8,0,0,47,0,0,49037626.7,0,0,198.268728,0,0,9542.471672,Medium Consumption
3232263689,192.168.110.9,0,0,63,0,0,47111748.21,0,0,309.804462,0,0,971296.834,Medium Consumption
3232263690,192.168.110.10,4,0,7,1888191.25,0,7621614.143,102.641789,0,338.354943,17170.95486,0,2578274.803,Medium Consumption
3232263691,192.168.110.11,0,0,40,0,0,54202548.68,0,0,253.871948,0,0,18897.73595,High Consumption
3232263692,192.168.110.12,10,0,0,2977253.5,0,0,91.40557,0,0,9773.211908,0,0,Medium Consumption
3232263693,192.168.110.13,4,0,80,752643.25,0,51415119.2,187.058333,0,201.078595,14416.12454,0,23730.15543,High Consumption
3232263695,192.168.110.15,0,0,25,0,0,69757581.36,0,0,256.593623,0,0,3471.021224,High Consumption
3232263696,192.168.110.16,0,0,9,0,0,44834809,0,0,241.411338,0,0,38547.20333,High Consumption
3232263697,192.168.110.17,0,0,7,0,0,58183757.29,0,0,290.765501,0,0,16260.30821,High Consumption
3232263698,192.168.110.18,0,0,46,0,0,74286015.52,0,0,305.953075,0,0,404876.3115,High Consumption
3232263699,192.168.110.19,0,0,6,0,0,35108682.67,0,0,65.176313,0,0,14279.54379,High Consumption
3232263700,192.168.110.20,0,0,1,0,0,67101842,0,0,232.765957,0,0,163.035763,High Consumption
3232263701,192.168.110.21,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232263702,192.168.110.22,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232263703,192.168.110.23,2,22,5,1346206,3302429.364,5620908,114.470588,45.676515,56.317619,7154.11716,2459551.446,3841910.463,Medium Consumption
3232263704,192.168.110.24,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232263705,192.168.110.25,6,0,0,23179334.67,0,0,55.560948,0,0,3225.738729,0,0,Medium Consumption
3232263706,192.168.110.26,3,0,77,8071554.333,0,26187334.73,110.231969,0,162.908745,236.130673,0,162605.5494,High Consumption
3232263707,192.168.110.27,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232263708,192.168.110.28,6,0,0,90379881.67,0,0,42.533678,0,0,16.535185,0,0,High Consumption
3232263709,192.168.110.29,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232263710,192.168.110.30,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232263711,192.168.110.31,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232263712,192.168.110.32,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232263713,192.168.110.33,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232263714,192.168.110.34,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232263715,192.168.110.35,0,0,3,0,0,40425920.67,0,0,118.967232,0,0,13962.12931,High Consumption
3232264194,192.168.112.2,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232264196,192.168.112.4,0,0,35,0,0,19919386.29,0,0,429.296668,0,0,67201.32997,High Consumption
3232264197,192.168.112.5,0,0,28,0,0,5792373.036,0,0,302.560372,0,0,6899.469505,High Consumption
3232264198,192.168.112.6,0,0,1,0,0,39656406,0,0,124.432432,0,0,116.097258,High Consumption
3232264200,192.168.112.8,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232264201,192.168.112.9,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232264204,192.168.112.12,0,0,115,0,0,49173312,0,0,303.079261,0,0,168947.612,High Consumption
3232264205,192.168.112.13,2,0,54,58984940,0,44480612.39,20.980392,0,284.911627,9.070163,0,226298.3125,High Consumption
3232264206,192.168.112.14,20,0,339,2834338.9,0,5414692.962,334.303538,0,523.607205,29231.53987,0,84302.02976,High Consumption
3232264207,192.168.112.15,0,0,3,0,0,70483124,0,0,86.990854,0,0,32.453557,High Consumption
3232264208,192.168.112.16,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232264217,192.168.112.25,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232264394,192.168.112.202,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232266244,192.168.120.4,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266245,192.168.120.5,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266246,192.168.120.6,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266257,192.168.120.17,0,0,2,0,0,10000495.5,0,0,254.125,0,0,406.577881,Low Consumption
3232266265,192.168.120.25,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266269,192.168.120.29,0,0,45,0,0,3341994.178,0,0,384.733254,0,0,31642.87366,Low Consumption
3232266270,192.168.120.30,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266280,192.168.120.40,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266283,192.168.120.43,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266284,192.168.120.44,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266292,192.168.120.52,0,0,2,0,0,7756354,0,0,50.220588,0,0,103551.7718,High Consumption
3232266301,192.168.120.61,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266307,192.168.120.67,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266321,192.168.120.81,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266333,192.168.120.93,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266337,192.168.120.97,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266345,192.168.120.105,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266364,192.168.120.124,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266388,192.168.120.148,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266486,192.168.120.246,0,0,5,0,0,3972076.8,0,0,156.476667,0,0,23241890.76,Low Consumption
3232266499,192.168.121.3,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266505,192.168.121.9,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266511,192.168.121.15,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266518,192.168.121.22,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266520,192.168.121.24,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266522,192.168.121.26,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266524,192.168.121.28,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266525,192.168.121.29,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266526,192.168.121.30,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266528,192.168.121.32,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266531,192.168.121.35,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266532,192.168.121.36,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266539,192.168.121.43,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266541,192.168.121.45,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266554,192.168.121.58,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266561,192.168.121.65,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232266564,192.168.121.68,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266566,192.168.121.70,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266570,192.168.121.74,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266572,192.168.121.76,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266573,192.168.121.77,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266575,192.168.121.79,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266577,192.168.121.81,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266579,192.168.121.83,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266580,192.168.121.84,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266583,192.168.121.87,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266584,192.168.121.88,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266591,192.168.121.95,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266593,192.168.121.97,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266600,192.168.121.104,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266603,192.168.121.107,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266605,192.168.121.109,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266612,192.168.121.116,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266615,192.168.121.119,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266616,192.168.121.120,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266621,192.168.121.125,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266623,192.168.121.127,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266624,192.168.121.128,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266626,192.168.121.130,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266630,192.168.121.134,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266632,192.168.121.136,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266633,192.168.121.137,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266635,192.168.121.139,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266636,192.168.121.140,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266638,192.168.121.142,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266639,192.168.121.143,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266643,192.168.121.147,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266699,192.168.121.203,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266709,192.168.121.213,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266725,192.168.121.229,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266756,192.168.122.4,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266759,192.168.122.7,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266760,192.168.122.8,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266761,192.168.122.9,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266762,192.168.122.10,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266763,192.168.122.11,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266764,192.168.122.12,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266765,192.168.122.13,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266766,192.168.122.14,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266768,192.168.122.16,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266769,192.168.122.17,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266771,192.168.122.19,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266772,192.168.122.20,0,0,8,0,0,225712.875,0,0,233.19356,0,0,21410.84678,Medium Consumption
3232266773,192.168.122.21,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266775,192.168.122.23,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266776,192.168.122.24,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232266777,192.168.122.25,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266778,192.168.122.26,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266779,192.168.122.27,0,0,35,0,0,32839750.2,0,0,317.75097,0,0,11228.06189,High Consumption
3232266781,192.168.122.29,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266782,192.168.122.30,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266783,192.168.122.31,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266784,192.168.122.32,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266786,192.168.122.34,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266788,192.168.122.36,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266791,192.168.122.39,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266792,192.168.122.40,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232266794,192.168.122.42,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
